AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.02.2021 at 08:58:06 Compatible with AeroDyn v13.0.
Polar "T1_Re0.060_M0.00_N9.0" on Foil "SG6043" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
14.20          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-3.38          Angle of attack for zero Cn for linear Cn curve (deg)
6.36603        Cn slope for zero lift for linear Cn curve (1/rad)
-0.1087        Cn at stall value for positive angle of attack for linear Cn curve
-0.1193        Cn at stall value for negative angle of attack for linear Cn curve
-0.50          Angle of attack for minimum CD (deg)
0.0213         Minimum CD value
      0.00    0.5026    0.0217
      0.10    0.5133    0.0218
      0.20    0.5239    0.0219
      0.30    0.5345    0.0220
      0.40    0.5449    0.0221
      0.50    0.5553    0.0222
      0.60    0.5656    0.0223
      0.70    0.5759    0.0224
      0.80    0.5861    0.0225
      0.90    0.5962    0.0226
      1.00    0.6063    0.0227
      1.10    0.6163    0.0228
      1.20    0.6263    0.0229
      1.30    0.6362    0.0231
      1.40    0.6461    0.0232
      1.50    0.6560    0.0233
      1.60    0.6658    0.0234
      1.70    0.6756    0.0235
      1.80    0.6853    0.0237
      1.90    0.6950    0.0238
      2.00    0.7047    0.0239
      2.10    0.7143    0.0241
      2.20    0.7239    0.0242
      2.30    0.7334    0.0243
      2.40    0.7429    0.0245
      2.50    0.7524    0.0246
      2.60    0.7618    0.0248
      2.70    0.7712    0.0249
      2.80    0.7805    0.0250
      2.90    0.7898    0.0252
      3.00    0.7990    0.0253
      3.10    0.8082    0.0255
      3.20    0.8174    0.0257
      3.30    0.8265    0.0258
      3.40    0.8356    0.0260
      3.50    0.8446    0.0261
      3.60    0.8536    0.0263
      3.70    0.8625    0.0265
      3.80    0.8714    0.0267
      3.90    0.8802    0.0268
      4.00    0.8890    0.0270
      4.10    0.8978    0.0272
      4.20    0.9065    0.0274
      4.30    0.9152    0.0276
      4.40    0.9238    0.0277
      4.50    0.9323    0.0279
      4.60    0.9409    0.0281
      4.70    0.9493    0.0283
      4.80    0.9578    0.0285
      4.90    0.9661    0.0287
      5.00    0.9745    0.0289
      5.10    0.9827    0.0292
      5.20    0.9910    0.0294
      5.30    0.9991    0.0296
      5.40    1.0073    0.0298
      5.50    1.0153    0.0300
      5.60    1.0234    0.0303
      5.70    1.0313    0.0305
      5.80    1.0392    0.0307
      5.90    1.0471    0.0310
      6.00    1.0549    0.0312
      6.10    1.0627    0.0315
      6.20    1.0704    0.0317
      6.30    1.0780    0.0320
      6.40    1.0856    0.0323
      6.50    1.0932    0.0325
      6.60    1.1007    0.0328
      6.70    1.1081    0.0331
      6.80    1.1155    0.0334
      6.90    1.1228    0.0336
      7.00    1.1300    0.0339
      7.10    1.1372    0.0342
      7.20    1.1443    0.0345
      7.30    1.1514    0.0348
      7.40    1.1584    0.0352
      7.50    1.1654    0.0355
      7.60    1.1722    0.0358
      7.70    1.1791    0.0361
      7.80    1.1858    0.0365
      7.90    1.1925    0.0368
      8.00    1.1991    0.0372
      8.10    1.2057    0.0375
      8.20    1.2121    0.0379
      8.30    1.2185    0.0383
      8.40    1.2249    0.0387
      8.50    1.2311    0.0391
      8.60    1.2373    0.0394
      8.70    1.2434    0.0399
      8.80    1.2495    0.0403
      8.90    1.2554    0.0407
      9.00    1.2613    0.0411
      9.10    1.2671    0.0416
      9.20    1.2728    0.0420
      9.30    1.2785    0.0425
      9.40    1.2840    0.0429
      9.50    1.2895    0.0434
      9.60    1.2948    0.0439
      9.70    1.3001    0.0444
      9.80    1.3053    0.0449
      9.90    1.3104    0.0454
     10.00    1.3154    0.0459
     10.10    1.3203    0.0465
     10.20    1.3251    0.0470
     10.30    1.3297    0.0476
     10.40    1.3343    0.0482
     10.50    1.3388    0.0488
     10.60    1.3432    0.0494
     10.70    1.3475    0.0500
     10.80    1.3516    0.0506
     10.90    1.3556    0.0513
     11.00    1.3596    0.0520
     11.10    1.3634    0.0526
     11.20    1.3671    0.0533
     11.30    1.3707    0.0541
     11.40    1.3741    0.0548
     11.50    1.3775    0.0555
     11.60    1.3807    0.0563
     11.70    1.3839    0.0571
     11.80    1.3869    0.0579
     11.90    1.3899    0.0587
     12.00    1.3928    0.0595
     12.10    1.3956    0.0603
     12.20    1.3984    0.0612
     12.30    1.4012    0.0620
     12.40    1.4040    0.0629
     12.50    1.4069    0.0637
     12.60    1.4099    0.0646
     12.70    1.4131    0.0654
     12.80    1.4167    0.0662
     12.90    1.4207    0.0670
     13.00    1.4254    0.0677
     13.10    1.4308    0.0683
     13.20    1.4373    0.0689
     13.30    1.4453    0.0693
     13.40    1.4555    0.0697
     13.50    1.4687    0.0698
     13.60    1.4858    0.0699
     13.70    1.5074    0.0700
     13.80    1.5314    0.0705
     13.90    1.5526    0.0715
     14.00    1.5671    0.0730
     14.10    1.5747    0.0748
     14.20    1.5778    0.0767
     14.30    1.5774    0.0787
     14.40    1.5744    0.0808
     14.50    1.5694    0.0829
     14.60    1.5629    0.0850
     14.70    1.5550    0.0872
     14.80    1.5459    0.0895
     14.90    1.5360    0.0919
     15.00    1.5252    0.0943
     15.10    1.5136    0.0968
     15.20    1.5012    0.0995
     15.30    1.4879    0.1023
     15.40    1.4738    0.1053
     15.50    1.4588    0.1085
     15.60    1.4426    0.1119
     15.70    1.4251    0.1157
     15.80    1.4057    0.1201
     15.90    1.3828    0.1253
     16.00    1.3544    0.1322
     16.10    1.3111    0.1435
     16.20    1.2601    0.1603
     16.30    1.2432    0.1682
     16.40    1.2345    0.1734
     16.50    1.2288    0.1777
     16.60    1.2244    0.1815
     16.70    1.2212    0.1849
     16.80    1.2188    0.1880
     16.90    1.2169    0.1910
     17.00    1.2156    0.1939
     17.10    1.2147    0.1966
     17.20    1.2141    0.1991
     17.30    1.2137    0.2016
     17.40    1.2137    0.2040
     17.50    1.2138    0.2063
     17.60    1.2142    0.2086
     17.70    1.2147    0.2108
     17.80    1.2153    0.2129
     17.90    1.2161    0.2150
     18.00    1.2170    0.2170
     18.10    1.2180    0.2190
     18.20    1.2191    0.2209
     18.30    1.2201    0.2228
     18.40    1.2213    0.2246
     18.50    1.2226    0.2264
     18.60    1.2240    0.2282
     18.70    1.2255    0.2299
     18.80    1.2271    0.2316
     18.90    1.2287    0.2333
     19.00    1.2305    0.2350
     19.10    1.2323    0.2366
     19.20    1.2341    0.2382
     19.30    1.2361    0.2398
     19.40    1.2380    0.2414
     19.50    1.2401    0.2430
     19.60    1.2422    0.2445
     19.70    1.2443    0.2460
     19.80    1.2465    0.2476
     19.90    1.2487    0.2491
     20.00    1.2509    0.2505
