AeroDyn airfoil file Created with QBlade v0.963 64bit on 16.02.2021 at 08:50:34 Compatible with AeroDyn v13.0.
Polar "T1_Re0.130_M0.00_N9.0" on Foil "SD8040 (10%)" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
12.10          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-2.51          Angle of attack for zero Cn for linear Cn curve (deg)
6.16418        Cn slope for zero lift for linear Cn curve (1/rad)
-0.3314        Cn at stall value for positive angle of attack for linear Cn curve
-0.3420        Cn at stall value for negative angle of attack for linear Cn curve
-0.80          Angle of attack for minimum CD (deg)
0.0136         Minimum CD value
      7.20    1.0152    0.0200
      7.30    1.0246    0.0201
      7.40    1.0340    0.0203
      7.50    1.0432    0.0205
      7.60    1.0524    0.0206
      7.70    1.0615    0.0208
      7.80    1.0706    0.0210
      7.90    1.0797    0.0212
      8.00    1.0886    0.0213
      8.10    1.0975    0.0215
      8.20    1.1064    0.0217
      8.30    1.1152    0.0219
      8.40    1.1238    0.0221
      8.50    1.1324    0.0223
      8.60    1.1409    0.0225
      8.70    1.1493    0.0228
      8.80    1.1575    0.0230
      8.90    1.1656    0.0233
      9.00    1.1735    0.0235
      9.10    1.1812    0.0238
      9.20    1.1887    0.0241
      9.30    1.1960    0.0244
      9.40    1.2029    0.0248
      9.50    1.2095    0.0253
      9.60    1.2156    0.0258
      9.70    1.2215    0.0264
      9.80    1.2277    0.0273
      9.90    1.2352    0.0285
     10.00    1.2437    0.0299
     10.10    1.2489    0.0303
     10.20    1.2536    0.0306
     10.30    1.2575    0.0310
     10.40    1.2610    0.0317
     10.50    1.2659    0.0337
     10.60    1.2706    0.0339
     10.70    1.2748    0.0342
     10.80    1.2785    0.0346
     10.90    1.2824    0.0352
     11.00    1.2862    0.0359
     11.10    1.2900    0.0365
     11.20    1.2935    0.0371
     11.30    1.2974    0.0377
     11.40    1.3004    0.0384
     11.50    1.3032    0.0390
     11.60    1.3058    0.0397
     11.70    1.3082    0.0404
     11.80    1.3103    0.0412
     11.90    1.3120    0.0420
     12.00    1.3133    0.0430
     12.10    1.3141    0.0442
     12.20    1.3135    0.0457
     12.30    1.3107    0.0475
     12.40    1.3058    0.0495
     12.50    1.2987    0.0516
     12.60    1.2901    0.0537
     12.70    1.2860    0.0550
     12.80    1.2831    0.0560
     12.90    1.2797    0.0571
     13.00    1.2759    0.0584
     13.10    1.2714    0.0597
     13.20    1.2665    0.0612
     13.30    1.2608    0.0627
     13.40    1.2545    0.0644
     13.50    1.2474    0.0662
     13.60    1.2395    0.0682
     13.70    1.2313    0.0703
     13.80    1.2221    0.0726
     13.90    1.2126    0.0751
     14.00    1.2019    0.0778
     14.10    1.1907    0.0808
     14.20    1.1780    0.0841
     14.30    1.1645    0.0876
     14.40    1.1485    0.0918
     14.50    1.1303    0.0965
     14.60    1.1070    0.1026
     14.70    0.9480    0.1484
     14.80    0.9409    0.1524
     14.90    0.9359    0.1559
     15.00    0.9322    0.1591
     15.10    0.9293    0.1621
     15.20    0.9269    0.1650
     15.30    0.9250    0.1679
     15.40    0.9230    0.1708
     15.50    0.9210    0.1738
     15.60    0.9189    0.1768
     15.70    0.9169    0.1800
     15.80    0.9150    0.1832
     15.90    0.9141    0.1863
     16.00    0.9150    0.1891
     16.40    0.9357    0.1975
     16.50    0.9381    0.1998
     16.60    0.9410    0.2021
     16.70    0.9425    0.2049
     16.80    0.9328    0.2146
     16.90    0.9340    0.2170
     17.00    0.9353    0.2194
     17.10    0.9365    0.2218
     17.20    0.9378    0.2241
     17.30    0.9390    0.2264
     17.40    0.9403    0.2287
     17.50    0.9415    0.2309
     17.60    0.9427    0.2331
     17.70    0.9439    0.2353
     17.80    0.9451    0.2374
     17.90    0.9463    0.2395
     18.00    0.9474    0.2416
     18.10    0.9485    0.2436
     18.20    0.9496    0.2455
     18.30    0.9506    0.2474
     18.40    0.9516    0.2492
     18.50    0.9524    0.2509
     18.60    0.9523    0.2523
     18.70    0.9513    0.2535
     18.80    0.9484    0.2543
     18.90    0.9449    0.2548
     19.00    0.9431    0.2559
     19.10    0.9431    0.2577
     19.20    0.9438    0.2596
     19.30    0.9447    0.2616
     19.40    0.9458    0.2636
     19.50    0.9468    0.2656
     19.60    0.9480    0.2676
     19.70    0.9491    0.2695
     19.80    0.9503    0.2715
     19.90    0.9514    0.2735
     20.00    0.9525    0.2755
